Embedding,Scene,Query,Seed,_val
GraphEmbedding,FloorPlan205,FloorLamp,42,"[17, 36]"
GraphEmbedding,FloorPlan205,Footstool,42,-1
GraphEmbedding,FloorPlan205,Fork,42,-1
GraphEmbedding,FloorPlan205,Fridge,42,-1
GraphEmbedding,FloorPlan205,GarbageCan,42,"[11, 30]"
GraphEmbedding,FloorPlan205,HandTowel,42,-1
GraphEmbedding,FloorPlan205,HandTowelHolder,42,-1
GraphEmbedding,FloorPlan205,HousePlant,42,"[9, 9]"
GraphEmbedding,FloorPlan205,Kettle,42,-1
GraphEmbedding,FloorPlan205,KeyChain,42,"[14, 29]"
GraphEmbedding,FloorPlan205,Knife,42,-1
GraphEmbedding,FloorPlan205,Ladle,42,-1
GraphEmbedding,FloorPlan205,Lamp,42,-1
GraphEmbedding,FloorPlan205,Laptop,42,"[1, 1]"
GraphEmbedding,FloorPlan205,LaundryHamper,42,-1
GraphEmbedding,FloorPlan205,Lettuce,42,-1
GraphEmbedding,FloorPlan205,LightSwitch,42,"[12, 64]"
GraphEmbedding,FloorPlan205,Microwave,42,-1
GraphEmbedding,FloorPlan205,Mirror,42,-1
GraphEmbedding,FloorPlan205,Mug,42,-1
GraphEmbedding,FloorPlan205,Newspaper,42,-1
GraphEmbedding,FloorPlan205,Ottoman,42,"[16, 27]"
GraphEmbedding,FloorPlan205,Painting,42,"[23, 23]"
GraphEmbedding,FloorPlan205,Pan,42,-1
GraphEmbedding,FloorPlan205,PaperTowel,42,-1
GraphEmbedding,FloorPlan205,Pen,42,-1
GraphEmbedding,FloorPlan205,Pencil,42,-1
GraphEmbedding,FloorPlan205,PepperShaker,42,-1
GraphEmbedding,FloorPlan205,Pillow,42,"[25, 29]"
GraphEmbedding,FloorPlan205,Plate,42,-1
GraphEmbedding,FloorPlan205,Plunger,42,-1
GraphEmbedding,FloorPlan205,Poster,42,-1
GraphEmbedding,FloorPlan205,Pot,42,-1
GraphEmbedding,FloorPlan205,Potato,42,-1
GraphEmbedding,FloorPlan205,RemoteControl,42,"[20, 28]"
GraphEmbedding,FloorPlan205,RoomDecor,42,-1
GraphEmbedding,FloorPlan205,Safe,42,-1
GraphEmbedding,FloorPlan205,SaltShaker,42,-1
GraphEmbedding,FloorPlan205,ScrubBrush,42,-1
GraphEmbedding,FloorPlan205,Shelf,42,-1
GraphEmbedding,FloorPlan205,ShowerCurtain,42,-1
GraphEmbedding,FloorPlan205,ShowerDoor,42,-1
GraphEmbedding,FloorPlan205,ShowerGlass,42,-1
GraphEmbedding,FloorPlan205,ShowerHead,42,-1
GraphEmbedding,FloorPlan205,SideTable,42,"[3, 6]"
GraphEmbedding,FloorPlan205,Sink,42,-1
GraphEmbedding,FloorPlan205,SinkBasin,42,-1
GraphEmbedding,FloorPlan205,SoapBar,42,-1
GraphEmbedding,FloorPlan205,SoapBottle,42,-1
GraphEmbedding,FloorPlan205,Sofa,42,"[9, 9]"
GraphEmbedding,FloorPlan205,Spatula,42,-1
GraphEmbedding,FloorPlan205,Spoon,42,-1
GraphEmbedding,FloorPlan205,SprayBottle,42,-1
GraphEmbedding,FloorPlan205,Statue,42,"[21, 36]"
GraphEmbedding,FloorPlan205,Stool,42,-1
GraphEmbedding,FloorPlan205,StoveBurner,42,-1
GraphEmbedding,FloorPlan205,StoveKnob,42,-1
GraphEmbedding,FloorPlan205,TableTopDecor,42,-1
GraphEmbedding,FloorPlan205,TeddyBear,42,-1
GraphEmbedding,FloorPlan205,Television,42,"[19, 38]"
GraphEmbedding,FloorPlan205,TennisRacket,42,-1
GraphEmbedding,FloorPlan205,TissueBox,42,-1
GraphEmbedding,FloorPlan205,Toaster,42,-1
GraphEmbedding,FloorPlan205,Toilet,42,-1
GraphEmbedding,FloorPlan205,ToiletPaper,42,-1
GraphEmbedding,FloorPlan205,ToiletPaperHanger,42,-1
GraphEmbedding,FloorPlan205,Tomato,42,-1
GraphEmbedding,FloorPlan205,Towel,42,-1
GraphEmbedding,FloorPlan205,TowelHolder,42,-1
GraphEmbedding,FloorPlan205,TVStand,42,-1
GraphEmbedding,FloorPlan205,Vase,42,-1
GraphEmbedding,FloorPlan205,Watch,42,"[13, 14]"
GraphEmbedding,FloorPlan205,WateringCan,42,"[10, 13]"
GraphEmbedding,FloorPlan205,Window,42,"[10, 10]"
GraphEmbedding,FloorPlan205,WineBottle,42,-1
GraphEmbedding,FloorPlan206,AlarmClock,42,-1
GraphEmbedding,FloorPlan206,Apple,42,-1
GraphEmbedding,FloorPlan206,ArmChair,42,"[12, 12]"
GraphEmbedding,FloorPlan206,BaseballBat,42,-1
GraphEmbedding,FloorPlan206,BasketBall,42,-1
GraphEmbedding,FloorPlan206,Bathtub,42,-1
GraphEmbedding,FloorPlan206,BathtubBasin,42,-1
GraphEmbedding,FloorPlan206,Bed,42,-1
GraphEmbedding,FloorPlan206,Blinds,42,-1
GraphEmbedding,FloorPlan206,Book,42,-1
GraphEmbedding,FloorPlan206,Boots,42,-1
GraphEmbedding,FloorPlan206,Bowl,42,"[8, 9]"
GraphEmbedding,FloorPlan206,Box,42,"[5, 5]"
GraphEmbedding,FloorPlan206,Bread,42,-1
GraphEmbedding,FloorPlan206,ButterKnife,42,-1
GraphEmbedding,FloorPlan206,Cabinet,42,"[17, 17]"
GraphEmbedding,FloorPlan206,Candle,42,-1
GraphEmbedding,FloorPlan206,Cart,42,-1
GraphEmbedding,FloorPlan206,CD,42,-1
GraphEmbedding,FloorPlan206,CellPhone,42,-1
GraphEmbedding,FloorPlan206,Chair,42,-1
GraphEmbedding,FloorPlan206,Cloth,42,-1
GraphEmbedding,FloorPlan206,CoffeeMachine,42,-1
GraphEmbedding,FloorPlan206,CoffeeTable,42,"[7, 7]"
GraphEmbedding,FloorPlan206,CounterTop,42,-1
GraphEmbedding,FloorPlan206,CreditCard,42,"[14, 19]"
GraphEmbedding,FloorPlan206,Cup,42,-1
GraphEmbedding,FloorPlan206,Curtains,42,-1
GraphEmbedding,FloorPlan206,Desk,42,-1
GraphEmbedding,FloorPlan206,DeskLamp,42,-1
GraphEmbedding,FloorPlan206,DiningTable,42,-1
GraphEmbedding,FloorPlan206,DishSponge,42,-1
GraphEmbedding,FloorPlan206,Drawer,42,-1
GraphEmbedding,FloorPlan206,Dresser,42,-1
GraphEmbedding,FloorPlan206,Egg,42,-1
GraphEmbedding,FloorPlan206,Faucet,42,-1
GraphEmbedding,FloorPlan206,FloorLamp,42,"[15, 17]"
GraphEmbedding,FloorPlan206,Footstool,42,-1
GraphEmbedding,FloorPlan206,Fork,42,-1
GraphEmbedding,FloorPlan206,Fridge,42,-1
GraphEmbedding,FloorPlan206,GarbageCan,42,"[13, 24]"
GraphEmbedding,FloorPlan206,HandTowel,42,-1
GraphEmbedding,FloorPlan206,HandTowelHolder,42,-1
GraphEmbedding,FloorPlan206,HousePlant,42,"[1, 1]"
GraphEmbedding,FloorPlan206,Kettle,42,-1
GraphEmbedding,FloorPlan206,KeyChain,42,"[8, 10]"
GraphEmbedding,FloorPlan206,Knife,42,-1
GraphEmbedding,FloorPlan206,Ladle,42,-1
GraphEmbedding,FloorPlan206,Lamp,42,-1
GraphEmbedding,FloorPlan206,Laptop,42,"[5, 5]"
GraphEmbedding,FloorPlan206,LaundryHamper,42,-1
GraphEmbedding,FloorPlan206,Lettuce,42,-1
GraphEmbedding,FloorPlan206,LightSwitch,42,-3
GraphEmbedding,FloorPlan206,Microwave,42,-1
GraphEmbedding,FloorPlan206,Mirror,42,-1
GraphEmbedding,FloorPlan206,Mug,42,-1
GraphEmbedding,FloorPlan206,Newspaper,42,-1
GraphEmbedding,FloorPlan206,Ottoman,42,-1
GraphEmbedding,FloorPlan206,Painting,42,"[10, 10]"
GraphEmbedding,FloorPlan206,Pan,42,-1
GraphEmbedding,FloorPlan206,PaperTowel,42,-1
GraphEmbedding,FloorPlan206,Pen,42,-1
GraphEmbedding,FloorPlan206,Pencil,42,-1
GraphEmbedding,FloorPlan206,PepperShaker,42,-1
GraphEmbedding,FloorPlan206,Pillow,42,"[12, 19]"
GraphEmbedding,FloorPlan206,Plate,42,-1
GraphEmbedding,FloorPlan206,Plunger,42,-1
GraphEmbedding,FloorPlan206,Poster,42,-1
GraphEmbedding,FloorPlan206,Pot,42,-1
GraphEmbedding,FloorPlan206,Potato,42,-1
GraphEmbedding,FloorPlan206,RemoteControl,42,"[9, 14]"
GraphEmbedding,FloorPlan206,RoomDecor,42,-1
GraphEmbedding,FloorPlan206,Safe,42,-1
GraphEmbedding,FloorPlan206,SaltShaker,42,-1
GraphEmbedding,FloorPlan206,ScrubBrush,42,-1
GraphEmbedding,FloorPlan206,Shelf,42,"[7, 14]"
GraphEmbedding,FloorPlan206,ShowerCurtain,42,-1
GraphEmbedding,FloorPlan206,ShowerDoor,42,-1
GraphEmbedding,FloorPlan206,ShowerGlass,42,-1
GraphEmbedding,FloorPlan206,ShowerHead,42,-1
GraphEmbedding,FloorPlan206,SideTable,42,-1
GraphEmbedding,FloorPlan206,Sink,42,-1
GraphEmbedding,FloorPlan206,SinkBasin,42,-1
GraphEmbedding,FloorPlan206,SoapBar,42,-1
GraphEmbedding,FloorPlan206,SoapBottle,42,-1
GraphEmbedding,FloorPlan206,Sofa,42,"[5, 5]"
GraphEmbedding,FloorPlan206,Spatula,42,-1
GraphEmbedding,FloorPlan206,Spoon,42,-1
GraphEmbedding,FloorPlan206,SprayBottle,42,-1
GraphEmbedding,FloorPlan206,Statue,42,"[7, 7]"
GraphEmbedding,FloorPlan206,Stool,42,-1
GraphEmbedding,FloorPlan206,StoveBurner,42,-1
GraphEmbedding,FloorPlan206,StoveKnob,42,-1
GraphEmbedding,FloorPlan206,TableTopDecor,42,-1
GraphEmbedding,FloorPlan206,TeddyBear,42,-1
GraphEmbedding,FloorPlan206,Television,42,"[8, 8]"
GraphEmbedding,FloorPlan206,TennisRacket,42,-1
GraphEmbedding,FloorPlan206,TissueBox,42,-1
GraphEmbedding,FloorPlan206,Toaster,42,-1
GraphEmbedding,FloorPlan206,Toilet,42,-1
GraphEmbedding,FloorPlan206,ToiletPaper,42,-1
GraphEmbedding,FloorPlan206,ToiletPaperHanger,42,-1
GraphEmbedding,FloorPlan206,Tomato,42,-1
GraphEmbedding,FloorPlan206,Towel,42,-1
GraphEmbedding,FloorPlan206,TowelHolder,42,-1
GraphEmbedding,FloorPlan206,TVStand,42,"[8, 16]"
GraphEmbedding,FloorPlan206,Vase,42,"[8, 9]"
GraphEmbedding,FloorPlan206,Watch,42,-1
GraphEmbedding,FloorPlan206,WateringCan,42,-1
GraphEmbedding,FloorPlan206,Window,42,"[7, 14]"
GraphEmbedding,FloorPlan206,WineBottle,42,-1
GraphEmbedding,FloorPlan207,AlarmClock,42,-1
GraphEmbedding,FloorPlan207,Apple,42,-1
GraphEmbedding,FloorPlan207,ArmChair,42,"[4, 8]"
GraphEmbedding,FloorPlan207,BaseballBat,42,-1
GraphEmbedding,FloorPlan207,BasketBall,42,-1
GraphEmbedding,FloorPlan207,Bathtub,42,-1
GraphEmbedding,FloorPlan207,BathtubBasin,42,-1
GraphEmbedding,FloorPlan207,Bed,42,-1
GraphEmbedding,FloorPlan207,Blinds,42,-1
GraphEmbedding,FloorPlan207,Book,42,-1
GraphEmbedding,FloorPlan207,Boots,42,-1
GraphEmbedding,FloorPlan207,Bowl,42,-1
GraphEmbedding,FloorPlan207,Box,42,"[17, 27]"
GraphEmbedding,FloorPlan207,Bread,42,-1
GraphEmbedding,FloorPlan207,ButterKnife,42,-1
GraphEmbedding,FloorPlan207,Cabinet,42,"[22, 36]"
GraphEmbedding,FloorPlan207,Candle,42,-1
GraphEmbedding,FloorPlan207,Cart,42,-1
GraphEmbedding,FloorPlan207,CD,42,-1
GraphEmbedding,FloorPlan207,CellPhone,42,-1
GraphEmbedding,FloorPlan207,Chair,42,-1
GraphEmbedding,FloorPlan207,Cloth,42,-1
GraphEmbedding,FloorPlan207,CoffeeMachine,42,-1
GraphEmbedding,FloorPlan207,CoffeeTable,42,"[11, 11]"
GraphEmbedding,FloorPlan207,CounterTop,42,-1
GraphEmbedding,FloorPlan207,CreditCard,42,"[6, 10]"
GraphEmbedding,FloorPlan207,Cup,42,-1
GraphEmbedding,FloorPlan207,Curtains,42,-1
GraphEmbedding,FloorPlan207,Desk,42,-1
GraphEmbedding,FloorPlan207,DeskLamp,42,-1
GraphEmbedding,FloorPlan207,DiningTable,42,-1
GraphEmbedding,FloorPlan207,DishSponge,42,-1
GraphEmbedding,FloorPlan207,Drawer,42,-1
GraphEmbedding,FloorPlan207,Dresser,42,-1
GraphEmbedding,FloorPlan207,Egg,42,-1
GraphEmbedding,FloorPlan207,Faucet,42,-1
GraphEmbedding,FloorPlan207,FloorLamp,42,"[11, 11]"
GraphEmbedding,FloorPlan207,Footstool,42,-1
GraphEmbedding,FloorPlan207,Fork,42,-1
GraphEmbedding,FloorPlan207,Fridge,42,-1
GraphEmbedding,FloorPlan207,GarbageCan,42,"[10, 16]"
GraphEmbedding,FloorPlan207,HandTowel,42,-1
GraphEmbedding,FloorPlan207,HandTowelHolder,42,-1
GraphEmbedding,FloorPlan207,HousePlant,42,"[13, 27]"
GraphEmbedding,FloorPlan207,Kettle,42,-1
GraphEmbedding,FloorPlan207,KeyChain,42,"[8, 11]"
GraphEmbedding,FloorPlan207,Knife,42,-1
GraphEmbedding,FloorPlan207,Ladle,42,-1
GraphEmbedding,FloorPlan207,Lamp,42,-1
GraphEmbedding,FloorPlan207,Laptop,42,"[10, 10]"
GraphEmbedding,FloorPlan207,LaundryHamper,42,-1
GraphEmbedding,FloorPlan207,Lettuce,42,-1
GraphEmbedding,FloorPlan207,LightSwitch,42,"[17, 20]"
GraphEmbedding,FloorPlan207,Microwave,42,-1
GraphEmbedding,FloorPlan207,Mirror,42,-1
GraphEmbedding,FloorPlan207,Mug,42,-1
GraphEmbedding,FloorPlan207,Newspaper,42,-1
GraphEmbedding,FloorPlan207,Ottoman,42,-1
GraphEmbedding,FloorPlan207,Painting,42,"[2, 2]"
GraphEmbedding,FloorPlan207,Pan,42,-1
GraphEmbedding,FloorPlan207,PaperTowel,42,-1
GraphEmbedding,FloorPlan207,Pen,42,-1
GraphEmbedding,FloorPlan207,Pencil,42,-1
GraphEmbedding,FloorPlan207,PepperShaker,42,-1
GraphEmbedding,FloorPlan207,Pillow,42,"[22, 31]"
GraphEmbedding,FloorPlan207,Plate,42,-1
GraphEmbedding,FloorPlan207,Plunger,42,-1
GraphEmbedding,FloorPlan207,Poster,42,-1
GraphEmbedding,FloorPlan207,Pot,42,-1
GraphEmbedding,FloorPlan207,Potato,42,-1
GraphEmbedding,FloorPlan207,RemoteControl,42,"[6, 10]"
GraphEmbedding,FloorPlan207,RoomDecor,42,-1
GraphEmbedding,FloorPlan207,Safe,42,-1
GraphEmbedding,FloorPlan207,SaltShaker,42,-1
GraphEmbedding,FloorPlan207,ScrubBrush,42,-1
GraphEmbedding,FloorPlan207,Shelf,42,"[4, 12]"
GraphEmbedding,FloorPlan207,ShowerCurtain,42,-1
GraphEmbedding,FloorPlan207,ShowerDoor,42,-1
GraphEmbedding,FloorPlan207,ShowerGlass,42,-1
GraphEmbedding,FloorPlan207,ShowerHead,42,-1
GraphEmbedding,FloorPlan207,SideTable,42,"[18, 18]"
GraphEmbedding,FloorPlan207,Sink,42,-1
GraphEmbedding,FloorPlan207,SinkBasin,42,-1
GraphEmbedding,FloorPlan207,SoapBar,42,-1
GraphEmbedding,FloorPlan207,SoapBottle,42,-1
GraphEmbedding,FloorPlan207,Sofa,42,"[10, 10]"
GraphEmbedding,FloorPlan207,Spatula,42,-1
GraphEmbedding,FloorPlan207,Spoon,42,-1
GraphEmbedding,FloorPlan207,SprayBottle,42,-1
GraphEmbedding,FloorPlan207,Statue,42,"[6, 10]"
GraphEmbedding,FloorPlan207,Stool,42,-1
GraphEmbedding,FloorPlan207,StoveBurner,42,-1
GraphEmbedding,FloorPlan207,StoveKnob,42,-1
GraphEmbedding,FloorPlan207,TableTopDecor,42,-1
GraphEmbedding,FloorPlan207,TeddyBear,42,-1
GraphEmbedding,FloorPlan207,Television,42,"[1, 1]"
GraphEmbedding,FloorPlan207,TennisRacket,42,-1
GraphEmbedding,FloorPlan207,TissueBox,42,-1
GraphEmbedding,FloorPlan207,Toaster,42,-1
GraphEmbedding,FloorPlan207,Toilet,42,-1
GraphEmbedding,FloorPlan207,ToiletPaper,42,-1
GraphEmbedding,FloorPlan207,ToiletPaperHanger,42,-1
GraphEmbedding,FloorPlan207,Tomato,42,-1
GraphEmbedding,FloorPlan207,Towel,42,-1
GraphEmbedding,FloorPlan207,TowelHolder,42,-1
GraphEmbedding,FloorPlan207,TVStand,42,"[1, 1]"
GraphEmbedding,FloorPlan207,Vase,42,"[10, 64]"
GraphEmbedding,FloorPlan207,Watch,42,"[9, 13]"
GraphEmbedding,FloorPlan207,WateringCan,42,-1
GraphEmbedding,FloorPlan207,Window,42,"[9, 9]"
GraphEmbedding,FloorPlan207,WineBottle,42,-1
GraphEmbedding,FloorPlan208,AlarmClock,42,-1
GraphEmbedding,FloorPlan208,Apple,42,-1
GraphEmbedding,FloorPlan208,ArmChair,42,"[11, 11]"
GraphEmbedding,FloorPlan208,BaseballBat,42,-1
GraphEmbedding,FloorPlan208,BasketBall,42,-1
GraphEmbedding,FloorPlan208,Bathtub,42,-1
GraphEmbedding,FloorPlan208,BathtubBasin,42,-1
GraphEmbedding,FloorPlan208,Bed,42,-1
GraphEmbedding,FloorPlan208,Blinds,42,-1
GraphEmbedding,FloorPlan208,Book,42,-1
GraphEmbedding,FloorPlan208,Boots,42,-1
GraphEmbedding,FloorPlan208,Bowl,42,-1
GraphEmbedding,FloorPlan208,Box,42,"[8, 27]"
GraphEmbedding,FloorPlan208,Bread,42,-1
GraphEmbedding,FloorPlan208,ButterKnife,42,-1
GraphEmbedding,FloorPlan208,Cabinet,42,-1
GraphEmbedding,FloorPlan208,Candle,42,-1
GraphEmbedding,FloorPlan208,Cart,42,-1
GraphEmbedding,FloorPlan208,CD,42,-1
GraphEmbedding,FloorPlan208,CellPhone,42,-1
GraphEmbedding,FloorPlan208,Chair,42,"[10, 30]"
GraphEmbedding,FloorPlan208,Cloth,42,-1
GraphEmbedding,FloorPlan208,CoffeeMachine,42,-1
GraphEmbedding,FloorPlan208,CoffeeTable,42,-1
GraphEmbedding,FloorPlan208,CounterTop,42,-1
GraphEmbedding,FloorPlan208,CreditCard,42,"[12, 15]"
GraphEmbedding,FloorPlan208,Cup,42,-1
GraphEmbedding,FloorPlan208,Curtains,42,-1
GraphEmbedding,FloorPlan208,Desk,42,-1
GraphEmbedding,FloorPlan208,DeskLamp,42,-1
GraphEmbedding,FloorPlan208,DiningTable,42,"[15, 15]"
GraphEmbedding,FloorPlan208,DishSponge,42,-1
GraphEmbedding,FloorPlan208,Drawer,42,"[8, 8]"
GraphEmbedding,FloorPlan208,Dresser,42,-1
GraphEmbedding,FloorPlan208,Egg,42,-1
GraphEmbedding,FloorPlan208,Faucet,42,-1
GraphEmbedding,FloorPlan208,FloorLamp,42,"[7, 7]"
GraphEmbedding,FloorPlan208,Footstool,42,-1
GraphEmbedding,FloorPlan208,Fork,42,-1
GraphEmbedding,FloorPlan208,Fridge,42,-1
GraphEmbedding,FloorPlan208,GarbageCan,42,"[19, 18]"
GraphEmbedding,FloorPlan208,HandTowel,42,-1
GraphEmbedding,FloorPlan208,HandTowelHolder,42,-1
GraphEmbedding,FloorPlan208,HousePlant,42,-3
GraphEmbedding,FloorPlan208,Kettle,42,-1
GraphEmbedding,FloorPlan208,KeyChain,42,-3
GraphEmbedding,FloorPlan208,Knife,42,-1
GraphEmbedding,FloorPlan208,Ladle,42,-1
GraphEmbedding,FloorPlan208,Lamp,42,-1
GraphEmbedding,FloorPlan208,Laptop,42,"[2, 2]"
GraphEmbedding,FloorPlan208,LaundryHamper,42,-1
GraphEmbedding,FloorPlan208,Lettuce,42,-1
GraphEmbedding,FloorPlan208,LightSwitch,42,"[7, 11]"
GraphEmbedding,FloorPlan208,Microwave,42,-1
GraphEmbedding,FloorPlan208,Mirror,42,-1
GraphEmbedding,FloorPlan208,Mug,42,-1
GraphEmbedding,FloorPlan208,Newspaper,42,-1
GraphEmbedding,FloorPlan208,Ottoman,42,"[13, 13]"
GraphEmbedding,FloorPlan208,Painting,42,"[9, 9]"
GraphEmbedding,FloorPlan208,Pan,42,-1
GraphEmbedding,FloorPlan208,PaperTowel,42,-1
GraphEmbedding,FloorPlan208,Pen,42,-1
GraphEmbedding,FloorPlan208,Pencil,42,-1
GraphEmbedding,FloorPlan208,PepperShaker,42,-1
GraphEmbedding,FloorPlan208,Pillow,42,"[14, 23]"
GraphEmbedding,FloorPlan208,Plate,42,-1
GraphEmbedding,FloorPlan208,Plunger,42,-1
GraphEmbedding,FloorPlan208,Poster,42,-1
GraphEmbedding,FloorPlan208,Pot,42,-1
GraphEmbedding,FloorPlan208,Potato,42,-1
GraphEmbedding,FloorPlan208,RemoteControl,42,"[13, 27]"
GraphEmbedding,FloorPlan208,RoomDecor,42,-1
GraphEmbedding,FloorPlan208,Safe,42,-1
GraphEmbedding,FloorPlan208,SaltShaker,42,-1
GraphEmbedding,FloorPlan208,ScrubBrush,42,-1
GraphEmbedding,FloorPlan208,Shelf,42,"[5, 10]"
GraphEmbedding,FloorPlan208,ShowerCurtain,42,-1
GraphEmbedding,FloorPlan208,ShowerDoor,42,-1
GraphEmbedding,FloorPlan208,ShowerGlass,42,-1
GraphEmbedding,FloorPlan208,ShowerHead,42,-1
GraphEmbedding,FloorPlan208,SideTable,42,"[8, 8]"
GraphEmbedding,FloorPlan208,Sink,42,-1
GraphEmbedding,FloorPlan208,SinkBasin,42,-1
GraphEmbedding,FloorPlan208,SoapBar,42,-1
GraphEmbedding,FloorPlan208,SoapBottle,42,-1
GraphEmbedding,FloorPlan208,Sofa,42,"[14, 14]"
GraphEmbedding,FloorPlan208,Spatula,42,-1
GraphEmbedding,FloorPlan208,Spoon,42,-1
GraphEmbedding,FloorPlan208,SprayBottle,42,-1
GraphEmbedding,FloorPlan208,Statue,42,-3
GraphEmbedding,FloorPlan208,Stool,42,-1
GraphEmbedding,FloorPlan208,StoveBurner,42,-1
GraphEmbedding,FloorPlan208,StoveKnob,42,-1
GraphEmbedding,FloorPlan208,TableTopDecor,42,-1
GraphEmbedding,FloorPlan208,TeddyBear,42,-1
GraphEmbedding,FloorPlan208,Television,42,"[13, 20]"
GraphEmbedding,FloorPlan208,TennisRacket,42,-1
GraphEmbedding,FloorPlan208,TissueBox,42,-1
GraphEmbedding,FloorPlan208,Toaster,42,-1
GraphEmbedding,FloorPlan208,Toilet,42,-1
GraphEmbedding,FloorPlan208,ToiletPaper,42,-1
GraphEmbedding,FloorPlan208,ToiletPaperHanger,42,-1
GraphEmbedding,FloorPlan208,Tomato,42,-1
GraphEmbedding,FloorPlan208,Towel,42,-1
GraphEmbedding,FloorPlan208,TowelHolder,42,-1
GraphEmbedding,FloorPlan208,TVStand,42,"[9, 9]"
GraphEmbedding,FloorPlan208,Vase,42,"[5, 8]"
GraphEmbedding,FloorPlan208,Watch,42,-1
GraphEmbedding,FloorPlan208,WateringCan,42,-1
GraphEmbedding,FloorPlan208,Window,42,-1
GraphEmbedding,FloorPlan208,WineBottle,42,-1
GraphEmbedding,FloorPlan209,AlarmClock,42,-1
GraphEmbedding,FloorPlan209,Apple,42,-1
GraphEmbedding,FloorPlan209,ArmChair,42,"[7, 7]"
GraphEmbedding,FloorPlan209,BaseballBat,42,-1
GraphEmbedding,FloorPlan209,BasketBall,42,-1
GraphEmbedding,FloorPlan209,Bathtub,42,-1
GraphEmbedding,FloorPlan209,BathtubBasin,42,-1
GraphEmbedding,FloorPlan209,Bed,42,-1
GraphEmbedding,FloorPlan209,Blinds,42,-1
GraphEmbedding,FloorPlan209,Book,42,"[17, 54]"
GraphEmbedding,FloorPlan209,Boots,42,-1
GraphEmbedding,FloorPlan209,Bowl,42,-1
GraphEmbedding,FloorPlan209,Box,42,"[14, 13]"
GraphEmbedding,FloorPlan209,Bread,42,-1
GraphEmbedding,FloorPlan209,ButterKnife,42,-1
GraphEmbedding,FloorPlan209,Cabinet,42,-1
GraphEmbedding,FloorPlan209,Candle,42,-1
GraphEmbedding,FloorPlan209,Cart,42,-1
GraphEmbedding,FloorPlan209,CD,42,-1
GraphEmbedding,FloorPlan209,CellPhone,42,-1
GraphEmbedding,FloorPlan209,Chair,42,-1
GraphEmbedding,FloorPlan209,Cloth,42,-1
GraphEmbedding,FloorPlan209,CoffeeMachine,42,-1
GraphEmbedding,FloorPlan209,CoffeeTable,42,"[13, 13]"
GraphEmbedding,FloorPlan209,CounterTop,42,-1
GraphEmbedding,FloorPlan209,CreditCard,42,"[8, 12]"
GraphEmbedding,FloorPlan209,Cup,42,-1
GraphEmbedding,FloorPlan209,Curtains,42,-1
GraphEmbedding,FloorPlan209,Desk,42,-1
GraphEmbedding,FloorPlan209,DeskLamp,42,-1
GraphEmbedding,FloorPlan209,DiningTable,42,-1
GraphEmbedding,FloorPlan209,DishSponge,42,-1
GraphEmbedding,FloorPlan209,Drawer,42,"[10, 12]"
GraphEmbedding,FloorPlan209,Dresser,42,"[5, 5]"
GraphEmbedding,FloorPlan209,Egg,42,-1
GraphEmbedding,FloorPlan209,Faucet,42,-1
GraphEmbedding,FloorPlan209,FloorLamp,42,"[10, 10]"
GraphEmbedding,FloorPlan209,Footstool,42,-1
GraphEmbedding,FloorPlan209,Fork,42,-1
GraphEmbedding,FloorPlan209,Fridge,42,-1
GraphEmbedding,FloorPlan209,GarbageCan,42,"[8, 8]"
GraphEmbedding,FloorPlan209,HandTowel,42,-1
GraphEmbedding,FloorPlan209,HandTowelHolder,42,-1
GraphEmbedding,FloorPlan209,HousePlant,42,"[12, 12]"
GraphEmbedding,FloorPlan209,Kettle,42,-1
GraphEmbedding,FloorPlan209,KeyChain,42,"[6, 10]"
GraphEmbedding,FloorPlan209,Knife,42,-1
GraphEmbedding,FloorPlan209,Ladle,42,-1
GraphEmbedding,FloorPlan209,Lamp,42,-1
GraphEmbedding,FloorPlan209,Laptop,42,"[2, 2]"
GraphEmbedding,FloorPlan209,LaundryHamper,42,-1
GraphEmbedding,FloorPlan209,Lettuce,42,-1
GraphEmbedding,FloorPlan209,LightSwitch,42,-3
GraphEmbedding,FloorPlan209,Microwave,42,-1
GraphEmbedding,FloorPlan209,Mirror,42,"[17, 17]"
GraphEmbedding,FloorPlan209,Mug,42,-1
GraphEmbedding,FloorPlan209,Newspaper,42,"[18, 21]"
GraphEmbedding,FloorPlan209,Ottoman,42,-1
GraphEmbedding,FloorPlan209,Painting,42,"[9, 9]"
GraphEmbedding,FloorPlan209,Pan,42,-1
GraphEmbedding,FloorPlan209,PaperTowel,42,-1
GraphEmbedding,FloorPlan209,Pen,42,"[11, 14]"
GraphEmbedding,FloorPlan209,Pencil,42,-1
GraphEmbedding,FloorPlan209,PepperShaker,42,-1
GraphEmbedding,FloorPlan209,Pillow,42,"[11, 27]"
GraphEmbedding,FloorPlan209,Plate,42,-1
GraphEmbedding,FloorPlan209,Plunger,42,-1
GraphEmbedding,FloorPlan209,Poster,42,-1
GraphEmbedding,FloorPlan209,Pot,42,-1
GraphEmbedding,FloorPlan209,Potato,42,-1
GraphEmbedding,FloorPlan209,RemoteControl,42,"[11, 15]"
GraphEmbedding,FloorPlan209,RoomDecor,42,-1
GraphEmbedding,FloorPlan209,Safe,42,-1
GraphEmbedding,FloorPlan209,SaltShaker,42,-1
GraphEmbedding,FloorPlan209,ScrubBrush,42,-1
GraphEmbedding,FloorPlan209,Shelf,42,"[19, 19]"
